"username","content","date","likes_number","post_url"
"jailsonstns","WORST CELL PHONE COMPANY IN AUSTRALIA TELSTRA.  I bought a new iPhone cell phone, less than a month it broke, the screen went out and it didn't work anymore, I took it to the store I was treated badly, nobody cared about my case, they sent it to assistance, I was supposed to have a new cell phone in my hands in two weeks, no one got back to me by email or message as promised, I had to go to the store again, I was poorly attended again, they promised me a new cell phone with a new contract, they asked for 5 documents, I provided them all, I went back to the store even so they said no the same thing that the store requested was enough, they asked for more documents, I provided it again, once again it was not enough, this happened three times, every day I went back to the store to be attended to, nobody knew what was going on when they were assisting me , I could clearly see that they were stalling and with no desire to resolve my case, I had already lost more than 5 days of work, no one from the company was going to pay for those days that I missed, and for a reason they requested from  documents to make a new contract and the same document they requested do not accept.  It's unbelievable what they're doing, for a company the size of TELSTRA, my biggest regret was leaving the operator VODAFONE, always very attentive.  Here's advice for anyone who is about to join and be a TELSTRA customer, stay away from this company and this store.  So far it's been over 1 month I still don't have my cell phone and they're dragging me down every day, they're not worried about my case, tomorrow I'm going to the store I only leave there with my cell phone or my contract cancelled.",2023-03-24,"1","https://www.instagram.com/p/CqFVhDkpCyY/"
"citycableaustralia","ðŸŒšwe better",2023-04-12,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"danthevrxman","Mario Piu has entered the comments section.  IFYKYK",2023-03-23,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"korova_mesto","Still a banger!!",2023-03-23,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"mrpjc80","Well lime wire was a virus anyway.",2023-03-23,"1","https://www.instagram.com/p/CqFVhDkpCyY/"
"houseoftryst","I don't know what you're talking about ðŸ«¢",2023-03-23,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"kooldavid","Put a mobile phone next to those speakers!",2023-03-24,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"insta_benny","POV A millennial community manager wrote this 100%",2023-03-23,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"foxterriorgg","Dear @telstra @cen_trelink @servicensw Now is not the time to be charging customers for letters sent to their homes. @auspost loses business capacity and security risks Philsing emails are on the rise @anz_au @nab @westpac @commbank - @peterduttonmp @albomp",2023-04-13,"0","https://www.instagram.com/p/CqFVhDkpCyY/"
"lukeoldknow","That would be Telecom not telstra. Very different organisations",2023-03-21,"6","https://www.instagram.com/p/CqCkcH5DKtL/"
"jn.thepassenger","@lukeoldknow nopeâ€¦ it was the OTC, which merged into the AOTC, ended up being a subsidiary of Telecom, which became Telstra once Howard sold it off.",2023-03-21,"4","https://www.instagram.com/p/CqCkcH5DKtL/"
"smarto_time","@lukeoldknow brilliant.",2023-03-22,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"lukeoldknow","@jn.thepassenger technically correct, but the OTC shared a lot more as an organisation with Telecom than what Telecom and telstra share. My point is that the nationally owned OTC, which became Telecom was established to stop the private sector profiteering and breaking up communication infrastructure. Telstra are the complete opposite and most probably would have lost, or left the tender to optus or Vodafone",2023-03-22,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"itsjamesmct","This is amazing!! Love the history of Telstra ðŸ¤©ðŸ¤©",2023-03-21,"3","https://www.instagram.com/p/CqCkcH5DKtL/"
"telstra","@itsjamesmct amazing what you can find with some digging! Always learning new things here A_loveeyesŠ",2023-03-21,"1","https://www.instagram.com/p/CqCkcH5DKtL/"
"guggy_01","Stanley Kubrick likes this post!",2023-03-23,"2","https://www.instagram.com/p/CqCkcH5DKtL/"
"ellahyphonrose","typical telstra being amazing A_loveeyes",2023-03-21,"3","https://www.instagram.com/p/CqCkcH5DKtL/"
"telstra","@ellahyphonrose I'm nothing without my biggest fan F_redheart",2023-03-21,"1","https://www.instagram.com/p/CqCkcH5DKtL/"
"ellahyphonrose","@telstra aww <3",2023-03-21,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"samjeffrees","Just goes to show that privatisation ruins everything.",2023-03-23,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"brittlynne_","stepback intime!",2023-03-27,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"_lama.sandesh","Hahaha still saying IT DID NOT HAPPEN",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"luseifer","A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-22,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"real_genuineservice","Available now dm me D_fireA_loveeyesD_fireA_loveeyesD_fireA_loveeyesD_fire",2023-03-21,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"malissa_kayxo","No such thing as space, we are in a firmament",2023-03-25,"2","https://www.instagram.com/p/CqCkcH5DKtL/"
"a.dog85","Question: how did the astronauts seal their suits to be air tight in the vacuum of space?",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"doddsjayden","@davidlockitlarkin comments haha",2023-03-22,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"s3stores4you","@s3stores4you",2023-03-21,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"heytelstra","Hey @telstra, @telstra_tech_support - It's amazing you can do this - but can't fix my phone for 6 months! #heytelstra #fixmyphone",2023-03-22,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"mitchshr00m","Telstra would not of helped A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"the_golden_wanderer_","We don't care",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"matschrepf","Anyone explain the coke bottle that rolled around on the moon during the Australian broadcast of the moonlanding?",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"borisopold","is here anybody who don't believe in moon landing?? D_tdðŸ»",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"melis.francis","Lol we still running with this narrative A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"georgiaalthoff","And the same satellite is used for Telstra satellite internet today A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-27,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"serge.gainsbrah","Now I know it was faked for sure",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"offgrid_with_dean0","@beanspillinthrilla33 tell them about that black fella Tyrone shoelaces,  also 600 million seems a little low",2023-03-25,"1","https://www.instagram.com/p/CqCkcH5DKtL/"
"tartan_troosers","A pint? Yeah right A_loveeyes‚ Fake news",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"staceymay_homeandlife","Go away with ya Lyin A_loveeyes‚",2023-03-25,"1","https://www.instagram.com/p/CqCkcH5DKtL/"
"v8_ssgirl","BS",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"dunyulluh","@j.e.n.n.y.j.a.k @lidia.m90 @jopod_  these comments seem to be the awoken haha A_loveeyes…ðŸ‘Œ",2023-03-25,"2","https://www.instagram.com/p/CqCkcH5DKtL/"
"trevor_land","And yet your speed scks",2023-03-25,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"barnard.kyla","But we can't get connection  in between tennate creek and Alice spring?",2023-03-26,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"kingyydave","The moon landing was obviously fake. Anyone that still thinks it actually happened is brain damaged",2023-03-27,"0","https://www.instagram.com/p/CqCkcH5DKtL/"
"ellahyphonrose","they'll never suspect a thing",2023-03-17,"2","https://www.instagram.com/p/Cp4JqkQPhy7/"
"telstra","@ellahyphonrose I have never done anything wrong ever in my life A_loveeyes‡",2023-03-17,"3","https://www.instagram.com/p/Cp4JqkQPhy7/"
"mp.se","Your new ad â€œmore reliable than familyâ€ - what are you thinking? What message is that supposed to be? Who is resonating with this?",2023-03-19,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"sophlou_xo","@mp.se someone on the marketing team definitely got hurt",2023-03-21,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"im.vinoprinze","True it happens A_loveeyes",2023-03-17,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"leigh.ix","Memes as good as Telstra's internet",2023-03-22,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"leigh.ix","@leigh.ix (it's bad)",2023-03-22,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"coverghoul_","How dare Telstra be posting relatable memes",2023-03-21,"10","https://www.instagram.com/p/Cp4JqkQPhy7/"
"cactuslessons","i am in @markbutlermp office waiting to chat about the NBN connection . I cannot sent email as i am feeling quite vulnerable ðŸ¨ðŸ¼ðŸ»",2023-03-20,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"telstra","Thanks for letting us know about your service issues, Ali. Do you see any outages when you search your address here? https://outages.telstra.com.au/#/ - Jimmy",2023-03-20,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"cactuslessons","@telstra i think @markbutlermp office has sent an email on behalf of another customer. im contacting @nbn_australia at my end @the7curiousbears thats me",2023-03-20,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"telstra","Hi Ali.Can you flick a private message our way about this one? -Anto",2023-03-20,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"mymeerkat76","@bmx_dance_mum this was you, now I feel it's me A_loveeyes…",2023-03-18,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"hayleyfranksss","@ameliaj94 sorry",2023-03-22,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"ameliaj94","@hayleyfranksss your worst trait",2023-03-22,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"kl_aka_ultramarathoner_","Hahah @morrekaye",2023-03-21,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"morrekaye","@kl_aka_ultramarathoner_ A_loveeyes‚A_loveeyes‚ this is definitely a thing if there is so many memes",2023-03-22,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"tattooedblonde_23","@donna_curtis20 ðŸ¥²",2023-03-22,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"j.king_n60","@elleahcampbell ðŸ¥²",2023-03-22,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"elleahcampbell","@j.king_n60 guilty A_loveeyes‚",2023-03-22,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"j.king_n60","@elleahcampbell Dw same it's fine A_loveeyes‚",2023-03-22,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"eddy_roocke","@paigegreeny",2023-03-21,"1","https://www.instagram.com/p/Cp4JqkQPhy7/"
"aclynjay89","@nady.89",2023-03-21,"0","https://www.instagram.com/p/Cp4JqkQPhy7/"
"jayzone4127","All in a day's work maaate â˜ºï¸ðŸ‘Œ",2023-03-06,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","I mean!",2023-03-06,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"jeswri","AOI! Hahah D_fireD_fireD_clap",2023-03-06,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@jeswri hahahahahaha",2023-03-06,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"mikalpikal","You should have â€œyeetedâ€ something. A_loveeyes‚ Have a good time!",2023-03-07,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@mikalpikal I got yeeted to Spain hahaha",2023-03-07,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"joeromano14","You want bad service? You want a company which charges you $60/month for a huge amount of data, says you use it, then doesn't provide the advertised service? You want a company which will show 5G on your phone and then not be able to utilise it? Look no further! Telstra is the worst!",2023-05-25,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"b0shok","Hard watch",2023-03-09,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@boshok97 Thanks bro A_loveeyes",2023-03-13,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"spunkietv","Broah is far superior",2023-03-08,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@spunkietv broth? Please explain",2023-03-13,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"chelseazovko","Yeah sent you over to the other side of the planet on my dime LOVE THAT A_loveeyes‚ bij wtf",2023-04-08,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"rcdanger","What's diggin?",2023-03-06,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@rcdanger another day of doing what I love mate! You?!",2023-03-07,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"rcdanger","@maxjhawker Checking out what you're doing!  Looks great. I'm just working in Oz.",2023-03-07,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"ado_newy","I meeaannnn AI mate!!! A_loveeyes‚A_loveeyes‚",2023-03-06,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@ado_newy A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-06,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"fabk31th","No whackers",2023-03-06,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@fabk31th hahahaha",2023-03-06,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"charlietraveller","You need to host your own tech programme on mainstream media - you are opening up everyones eyes to the world of tech and making us 'tech-numpties' understand the value and knowledge behind the work you and many like you do behind closed doors!",2023-03-06,"3","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@charlietraveller I really appreciate that though in a humble kind way, though no one needs mainstream media - the same way I wouldn't jump from my business to work for another regardless of the net benefits, I wouldn't let someone give me a network deal as it's a deal, not my thing. Though like I said, I really do appreciate your input & to read a comment like this is honestly some of the best! Thanks a lot mate :)",2023-03-06,"0","https://www.instagram.com/p/CpcW4LGB0Nd/"
"attitudecustoms","No wuckers! A_loveeyes‚A_loveeyes‚A_loveeyes‚",2023-03-07,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@attitudecustoms hahahaha",2023-03-07,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"absol_addict","You looked so gassed to be thereâ€¦wish I followed my dream",2023-03-08,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"maxjhawker","@absol_addict still time man, always time",2023-03-13,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"jane.at.bluegrace","the irony of telstra offering pathetic internet access to those of us in rural areas.  In fact, it's Optus that is going to make AI possible to so many of us on farms.  Not Telstra.  Although a Telstra person asked me 18 months ago to write a business plan for her to put in a tower near me.  I said ""isn't that your job?  Optus just put in a tower - they didn't ask me to do their job for them."" And of course, Telstra still didn't give us the internet we'd all been paying for, for over a decade.",2023-03-07,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"wak_mak","Why he say AOI",2023-03-07,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"the_sad_comedian","All a days work mate.",2023-03-11,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"jimztrax","Shove it up ya clacker ðŸ–•ðŸ¤¡NWO shill",2023-03-12,"1","https://www.instagram.com/p/CpcW4LGB0Nd/"
"no_pressure_golf","A I is going to ruin us",2023-03-08,"3","https://www.instagram.com/p/CpcW4LGB0Nd/"
"joshuacoombe","This guy doesn't know what AI is...",2023-03-09,"2","https://www.instagram.com/p/CpcW4LGB0Nd/"
"ellahyphonrose","telstra emoji when? F_redheart",2023-03-02,"1","https://www.instagram.com/p/CpRmRbzpCa4/"
"nchong__","worst customer service i've ever experienced",2023-03-10,"1","https://www.instagram.com/p/CpRmRbzpCa4/"
"telstra","Hey there, this is of course very disheartening to hear. If you would like to please flick me a DM, I would love to chat with you more about this unpleasant experience. - Jax",2023-03-10,"0","https://www.instagram.com/p/CpRmRbzpCa4/"
"rebecca_thompson_fashion","ðŸ™ x million! I'm at my wits end. How do I get my business back online. Escalate this issue and get my business phone and online back on and working!",2023-03-03,"1","https://www.instagram.com/p/CpRmRbzpCa4/"
"telstra","Hey Rebecca, I am more than happy to help however I can. Please flick me a DM and we can chat more. - Jax",2023-03-03,"0","https://www.instagram.com/p/CpRmRbzpCa4/"
